文章日期,文章标题,文章链接,文章简介,文章作者,文章封面,原文链接,是否原创,文章位置,是否付费,文章发布国家,文章发布省份,阅读数,在看数,点赞数,留言数,赞赏数
2022-09-24,滋润还淡唇纹！一支平价真好用的唇霜，快试试,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657793425&idx=3&sn=8b16ad4e8ed8cdca2f6b73f0dfd4d5e6&chksm=490eb1ff7e7938e9e4a6facca57a4f5ffd277465ba2a2aba4aa30c3f07f9fbcd2a4edea6ce80&scene=27#wechat_redirect,后悔知道晚了！,丁香家,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd633D0pGYUia7xbtO9syicniah8piaYOJp8ZldzkwyaoyMmTwBGS6yHIMqbu6wB1oichwWKrB1Licv5wCew/0?wx_fmt=jpeg,,否,3,否,,,36322,15,32,0,0
2022-09-24,想知道真正适合你的淡斑方法吗？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657793425&idx=4&sn=731f859e212edb7ec99b8a61c4433f69&chksm=490eb1ff7e7938e9737cc813c0d706abf4474f804e6612f86d43aa34f39afb32174afb87cd57&scene=27#wechat_redirect,拍照问医生，对症治疗准,丁香医生,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd4YYEaUNObappGcNSNW0G5k6pqawls0SgsGnJdzeicq1YbRqyS3jo4hEKwzPGPic9icicmhgFy87GTdyg/0?wx_fmt=jpeg,,否,4,否,,,19106,8,19,0,0
2022-09-24,别再拿牙齿开酒瓶了，崩一颗牙一万五,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657793425&idx=5&sn=69e424ae3d9da71ba982fecb64456035&chksm=490eb1ff7e7938e9123c3dda1fdf08aa45de6abb315bc6dd0990ad5b6cfc11f995acbb6063f1&scene=27#wechat_redirect,上丁香医生App参与热门话题讨论，与医生互动，看医生解答。,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd633D0pGYUia7xbtO9syicniahFjY6z2oe7tDRnAAg18VNgN6Bl3WLbF57rOqMicbDAQLgFrPXzEDj0pQ/0?wx_fmt=jpeg,,否,5,否,,,11907,14,43,0,0
2022-09-24,伤膝盖的错误动作，来看看你中了没？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657793425&idx=1&sn=301e619f35ab9ce19fbb2bd56d34fea2&chksm=490eb1ff7e7938e98aa3e762a7037020f1e1ba309210e3cb30aa56cc5644c84e1a147ca0014a&scene=27#wechat_redirect,请珍「膝」未来的时光！,丁香医生,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd6YHpaPhR9s7ibG8fhsz1uVqD0lHcIZKahbLIjH6XpBeKkfQ7Tk4qzHeicO9n88GRfrlNhNfPXoPZUQ/0?wx_fmt=jpeg,https://ask.dxy.com/ama/index?um_chnnl=dy#/activity-share?activity_id=331,是,1,否,,,100001,642,1556,0,0
2022-09-23,外卖送的一次性手套，真别这样用了！,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657792699&idx=2&sn=98c2163e86467556d7b97fe6537ffcea&chksm=490eb6d57e793fc3afa5aab7b2f9361f1ea4d54ccdc90ce17e35eacb234fe15167bb0017c1ad&scene=27#wechat_redirect,经常做家务的兄弟姐妹父老乡亲集合啦！,家务老司机,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd6YHpaPhR9s7ibG8fhsz1uVqASOUFX42RF1kVZhjP4ibKq69cA0bibGAdLVWqpJ8X8k8K8sourMQ8rRw/0?wx_fmt=jpeg,https://ask.dxy.com/ama/index?um_chnnl=dy#/activity-share?activity_id=331,否,2,否,,,100001,41,136,0,0
2022-09-23,经期不规律、月经量少怎么办？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657792699&idx=3&sn=1d6ba3f8ba5557143b3c5567d58d7147&chksm=490eb6d57e793fc3156e380a077071ad2201ea48362cf0653594c6e47056938c0d8af7bf5635&scene=27#wechat_redirect,不如试试这一招......,丁香医生,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd7fqgJ2mLTw3YOFwHx802ov2q6aapMcnSHzzEKuhUD84khaXQWoaticqfePb0icuDvHia76CbRvz3CDA/0?wx_fmt=jpeg,https://ask.dxy.com/index#/explore/album/operation?id=614&amp;dxa_adplatform=0424dywc3yj&amp;dxa_third=0424dywc3yj,否,3,否,,,33195,9,17,0,0
2022-09-23,洗澡、运动后身上容易痒？可能是它惹的祸,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657792699&idx=4&sn=7652c768aafc12f453c4ecbf7bd0b8a7&chksm=490eb6d57e793fc3f67d95f42af78941e77ed08cf56c6b19a4c1e3d175d5e7bb6430d12eb5a2&scene=27#wechat_redirect,健康百科，都是你想知道的。,健康百科,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd4KzG5K70rb7T6od6KPfnfxRCy4hRP3hjjQtUkXqO1ul6ntuMBJnrHVdWsEDoic6m0ka0U4A9vfg5A/0?wx_fmt=jpeg,,是,4,否,,,44065,19,49,0,0
2022-09-23,拔智齿到底能不能瘦脸？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657792699&idx=5&sn=fc6601bb21148ff50ab45728db94d19d&chksm=490eb6d57e793fc3e5a93b1461a8cc5bb94a659d4c0ddd5dc685c5d7ec265a283103f0f24e8e&scene=27#wechat_redirect,每天一句大实话。,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd6YHpaPhR9s7ibG8fhsz1uVqVXuxXKJ3PrNiaPibsWw26HLVOT9ic2FgckFmjjA0qbu2tiaNDf46BPcqHg/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=wxdbtp#/activity-share?activity_id=207,否,5,否,,,24420,12,54,0,0
2022-09-23,产检，你会介意男医生么？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657792699&idx=6&sn=d84b7fe41425028703eaa9f8325d4556&chksm=490eb6d57e793fc3dab164211b7de094d1454c9d313627ca0589d140a5a935c8a29864771f82&scene=27#wechat_redirect,上丁香医生App参与热门话题讨论，与医生互动，看医生解答。,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd633D0pGYUia7xbtO9syicniahFjY6z2oe7tDRnAAg18VNgN6Bl3WLbF57rOqMicbDAQLgFrPXzEDj0pQ/0?wx_fmt=jpeg,,否,6,否,,,33894,8,56,0,0
2022-09-23,不练肌肉的人，迟早会后悔的！,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657792699&idx=1&sn=63742057d3b7c52a4344dcf185305975&chksm=490eb6d57e793fc30d5620326e820c8a60454d39437316711e6110161fe6625a2e1fd07aa7da&scene=27#wechat_redirect,岁月催人老，肌肉抗衰老,后悔没早练肌肉的,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd7qdk2Xia7PB3uuXqtZGcUh3vicFKqjcvsCZib1tTmCvE7uBosAic2485IPCkAP8HCAYjkia6VcrD1Jic6A/0?wx_fmt=jpeg,https://ask.dxy.com/ama/index?um_chnnl=dy#/activity-share?activity_id=331,是,1,否,,,100001,1117,2404,0,0
2022-09-22,肺结节严重吗？为什么会长肺结节？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657792388&idx=2&sn=f8ab9c90e5f8f1a40bb74eb58a8ac56e&chksm=490eb5ea7e793cfc881fee874687608b17fa650dac724767c2715ff28aedf122ffaa50a5cfc3&scene=27#wechat_redirect,上丁香医生App查健康百科，健康问题，一查就懂。,健康百科,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd7qdk2Xia7PB3uuXqtZGcUh3icfmp7BZZKga9xpTRRicxMWpGnhCdrOqaodPpJ7XJLMykaHbZ1rCJLpg/0?wx_fmt=jpeg,,是,2,否,,,100001,231,404,0,0
2022-09-22,在网上回答了35000个妇科问题，我发现了这几件事,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657792388&idx=3&sn=e69b037f7398e08a0ff3558faf0e8b5f&chksm=490eb5ea7e793cfc3cf22b31318f42934066c57024d927d94e013e40121d8ab3102310776ce1&scene=27#wechat_redirect,妇科问题别担心，来问丁香医生。,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd5JyTWicf9D8bvThVbibptt9ZfAvobGskj7081iaUMAY6WJVP3jPxnE7RbLFgzf3EeqMBLF2ktqHgAfw/0?wx_fmt=jpeg,,否,3,否,,,29417,9,27,0,0
2022-09-22,做B超请先排便，否则画面太「美」,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657792388&idx=4&sn=dc35cdd21698e4d492816f964d2a16b7&chksm=490eb5ea7e793cfcef4719cb3d56575ddb071c09d61ea8a7273b8462b4bc5d5cb9ee201f8a48&scene=27#wechat_redirect,上丁香医生App参与热门话题讨论，与医生互动，看医生解答。,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd633D0pGYUia7xbtO9syicniahFjY6z2oe7tDRnAAg18VNgN6Bl3WLbF57rOqMicbDAQLgFrPXzEDj0pQ/0?wx_fmt=jpeg,,否,4,否,,,71811,22,100,0,0
2022-09-22,烫伤了千万不能抹牙膏！正确的做法是……,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657792388&idx=5&sn=fcc80332ac1c63284f5124a5681d6821&chksm=490eb5ea7e793cfc9bea2efe969c7e19248e63cfa5b89c1bddf352c58bdfb508a991201ef41e&scene=27#wechat_redirect,每天一句大实话。,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd4ntDdu9oMLcRNzrjzTRx4icUzmI0hfUbpiaVMB8rPk1EqGtXa9IZk1QtLjBaGMs3We9iavicEDAdmQLQ/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=wxdbtp#/activity-share?activity_id=207,否,5,否,,,31068,55,128,0,0
2022-09-22,一颗Q弹软糯的无糖软糖，竟然还挺能补钙！,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657792388&idx=1&sn=24a6a7ada6922aba6ddf9fd9385f1bca&chksm=490eb5ea7e793cfc957eb6a523a6c45f89ee275e579d67bd4c2596bbe3d8611507fc9a7dd7c8&scene=27#wechat_redirect,打开轻松补钙新思路,分享补钙快乐的,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd5JyTWicf9D8bvThVbibptt9Z7T4oXia9BFZmYCPH50xoUib5iaxVxxexRjwvHTfEsbpQcFlPzzbWSywjw/0?wx_fmt=jpeg,,是,1,否,,,100001,76,188,0,0
2022-09-21,被阿尔茨海默病盯上的10个信号，千万别大意,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657792185&idx=2&sn=9e890dd59fca6c220bcb0834c29f7f56&chksm=490eb4d77e793dc1bf171d861cdbdfa7d81e774e37fbdcd58b7acb01134a21f2698aff136a01&scene=27#wechat_redirect,上丁香医生App查健康百科，健康问题，一查就懂。,健康百科,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd633D0pGYUia7xbtO9syicniahp1KOGnuRwib9uWNmkCRmALR3WVjk4IBoRPicMgDLvibDgffcxFBRaKfKw/0?wx_fmt=jpeg,,否,2,否,,,100001,311,437,0,0
2022-09-21,男性硬度和时间不够，怎么办？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657792185&idx=3&sn=b73b0bc78faec7904e71c2cd9e01ec03&chksm=490eb4d77e793dc1cedb2edff4ea7e3875d6a2b9a0121aa3ad1ddb19baf036e187d764d940e1&scene=27#wechat_redirect,教你科学应对与缓解,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd5xqrx2OaDjIsXahicIHqbH2A2MT2c7nt4lpgJbfPMQg5XKbjia6XjWZ9x9EwNW9IqnVibnmFvTPaiaZw/0?wx_fmt=jpeg,,否,3,否,,,100001,91,219,0,0
2022-09-21,生完孩子漏尿？你不是一个人,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657792185&idx=4&sn=a0e3b12cf17b9a3320667544b585a7eb&chksm=490eb4d77e793dc1c8a8b3aa541e0b15f4c7cf66f68f6bba57cd5c2d2a73d636e2e978953763&scene=27#wechat_redirect,上丁香医生App参与热门话题讨论，与医生互动，看医生解答。,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd633D0pGYUia7xbtO9syicniahFjY6z2oe7tDRnAAg18VNgN6Bl3WLbF57rOqMicbDAQLgFrPXzEDj0pQ/0?wx_fmt=jpeg,,否,4,否,,,29685,18,46,0,0
2022-09-21,咸鸭蛋里的盐也太多了吧！,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657792185&idx=5&sn=acd7a0834c6f562ea81c0e65853f584f&chksm=490eb4d77e793dc15833d5408fbff926b319c8aa054b107a2a74253e86b9b7e35f9d21a1d9e6&scene=27#wechat_redirect,每天一句大实话。,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd4ntDdu9oMLcRNzrjzTRx4icUzmI0hfUbpiaVMB8rPk1EqGtXa9IZk1QtLjBaGMs3We9iavicEDAdmQLQ/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=wxdbtp#/activity-share?activity_id=207,否,5,否,,,40331,41,111,0,0
2022-09-21,小时候常用的红药水，劝你快扔掉吧,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657792185&idx=1&sn=75ba454667999fb6d190e4eb4122030b&chksm=490eb4d77e793dc128a2a82a74c71ae01b077e0b1822e54e217bcbedcb56f1e9768114f4712f&scene=27#wechat_redirect,是不是你的童年回忆？,喜欢怀旧的,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd633D0pGYUia7xbtO9syicniahZ6p0W4BpS3gLuK2qqBlZrIocW47Xib2LpibI2JxLh5oynku80cm8ogfQ/0?wx_fmt=jpeg,https://ask.dxy.com/ama/index?um_chnnl=dy#/activity-share?activity_id=331,是,1,否,,,100001,763,2382,0,0
2022-09-20,每天重复这个刷牙习惯，你的牙齿只会越刷越糟！,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657791834&idx=2&sn=74ac269aded48be42852bcdf5d6a02d9&chksm=490eab347e792222213ede3e8b055f76b75640b069f0396d8cbc9b2bad6a0f17445d5299e539&scene=27#wechat_redirect,血泪教训：这么多年的牙，咱可能都白刷了……,牙刷动不动炸毛的,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd7CXpab1rYG7Au6nkdTMsFYGhsVUFhVZGnW7z6gbUTXSDxKuIgwsSx36fjaPyDek0QYia0kRia1hMzQ/0?wx_fmt=jpeg,,是,2,否,,,100001,44,132,0,0
2022-09-20,乳头不突出反而陷进去了是怎么回事？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657791834&idx=3&sn=9404930d5673d02f5b2afed644f84591&chksm=490eab347e792222f37c7b7ab2768f1b4916946e5b901335827386b668e4ebcc990b55a175cc&scene=27#wechat_redirect,上丁香医生App查健康百科，健康问题，一查就懂。,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd4ntDdu9oMLcRNzrjzTRx4icrUuI7ibEOW1bkHc5y9DIuSqg2N1PVFpe02UAUREZMRaMLRw7ur2xNSw/0?wx_fmt=jpeg,,否,3,否,,,66268,16,52,0,0
2022-09-20,拔智齿到底有多痛啊！来个人形容下,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657791834&idx=4&sn=f2a6c757b236cc8cadc49bb4281c1ef1&chksm=490eab347e792222a34170eb15462a1ce4059a66a598619c9ab1dbc4e073e7283eacee9c6a5c&scene=27#wechat_redirect,上丁香医生App参与热门话题讨论，与医生互动，看医生解答。,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd4q47l9HZnTv0VA2Jib173Nia9nic5LCibAp2mkBeMSL56qmp4y5Jbqj1ToeLmVErRbEZMYlnNpQxklVw/0?wx_fmt=jpeg,,否,4,否,,,31467,11,51,0,0
2022-09-20,心脏出问题，身体会发出哪些信号？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657791834&idx=5&sn=802319440fc2a3a37955ec9cb8fda169&chksm=490eab347e79222223d7badcd7b0d8aec9d185ef30e2ea93f909d8009674cb8647bd93c89c88&scene=27#wechat_redirect,心脏不舒服，来问医生。,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd5xqrx2OaDjIsXahicIHqbH2A2MT2c7nt4lpgJbfPMQg5XKbjia6XjWZ9x9EwNW9IqnVibnmFvTPaiaZw/0?wx_fmt=jpeg,,否,5,否,,,57271,59,73,0,0
2022-09-20,牙刷选软毛还是硬毛好？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657791834&idx=6&sn=c744c49ae8965adecd1606fdbe72a3c9&chksm=490eab347e79222203ee2a27f0e90249785e10e05c072bbd93b75e816a9be8fb8088fd36ef65&scene=27#wechat_redirect,每天一句大实话。,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd4ntDdu9oMLcRNzrjzTRx4icUzmI0hfUbpiaVMB8rPk1EqGtXa9IZk1QtLjBaGMs3We9iavicEDAdmQLQ/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=wxdbtp#/activity-share?activity_id=207,否,6,否,,,28311,21,65,0,0
2022-09-20,揭秘：为了阻止你减肥，身体有多努力,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657791834&idx=1&sn=cbddf2bc0f661700b204ab91e6a72d30&chksm=490eab347e7922229060c4090fa7e917461d51e95832a291b20aecab9931d961d9ff439f46b8&scene=27#wechat_redirect,改变体重，可太难了。,丁香医生,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd7CXpab1rYG7Au6nkdTMsFYqiclAkiabESpzcdeuwqRhuUd2bjk9FE3Sp1jKwu16aM4XTvCcEwWV6aQ/0?wx_fmt=jpeg,,是,1,否,,,100001,740,1529,0,0
2022-09-19,鸡眼剪开肉上面有黑点是什么情况？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657791389&idx=2&sn=685289d92ea89fa4ba0296ac795654d5&chksm=490ea9f37e7920e52638b1839e73b2bf7242e677405e507399013e1dac171eae3d43f318bb8a&scene=27#wechat_redirect,上丁香医生App查健康百科，健康问题，一查就懂。,健康百科,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd6VpIAucAw37N5SDuJjcuOjOMps3aWicDOfNXhW82uicDv4dKian6K9a8hrSo2D1BTwXyJc9QtHxIdtA/0?wx_fmt=jpeg,,是,2,否,,,100001,64,140,0,0
2022-09-19,长痘、月经失调、失眠，是内分泌失调吗？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657791389&idx=3&sn=e283333fceff68bbf1b85b3d94e35042&chksm=490ea9f37e7920e5b83df18b7692779decfe038495f46fbf21b9adce020bcbd8f6979a9aa8f8&scene=27#wechat_redirect,真的没有那么多内分泌失调,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd5bKWkGS6Jfq2GhO0czW77icrUCsic4CicZlzuJcmKo2jxNpFOSQUDgCnbwOqq339o3BCtslPUxa6o8g/0?wx_fmt=jpeg,,否,3,否,,,33076,16,29,0,0
2022-09-19,耳朵不好看还能矫正？孩子一个月，我真的去咨询了,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657791389&idx=4&sn=97624fc26e8867c239f0f9d118cc319a&chksm=490ea9f37e7920e5cc935de1ef9580bb4954dc444d9229a657dc4dd397133fdab4cf9dea11af&scene=27#wechat_redirect,上丁香医生App参与热门话题讨论，与医生互动，看医生解答。,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd4q47l9HZnTv0VA2Jib173Nia9nic5LCibAp2mkBeMSL56qmp4y5Jbqj1ToeLmVErRbEZMYlnNpQxklVw/0?wx_fmt=jpeg,,否,4,否,,,15280,10,32,0,0
2022-09-19,催熟的水果，能不能吃？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657791389&idx=5&sn=e2202d000b8683e25d0a4df6eed492c8&chksm=490ea9f37e7920e53fd0a1e972d4b58dbf9220865f8fbebb080e556470e34180adec2e960c48&scene=27#wechat_redirect,每天一句大实话。,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd4ntDdu9oMLcRNzrjzTRx4icUzmI0hfUbpiaVMB8rPk1EqGtXa9IZk1QtLjBaGMs3We9iavicEDAdmQLQ/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=wxdbtp#/activity-share?activity_id=207,否,5,否,,,31839,28,81,0,0
2022-09-19,亲人临终前，我们究竟能做点什么？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657791389&idx=1&sn=872ccf0812104a007c8b4657eebcca6c&chksm=490ea9f37e7920e50b11ea6914db22f9c1e52b6afcff04f29aea258430a48797854947918515&scene=27#wechat_redirect,思考死亡，是为了活得更好。,jiu,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd4xoicEZDmGGnRHGTF4K9EdUYyicxibCqFHySSTdV03HcuL5v4QibDdqUV6QLjqb5mQib4BolRBiaVgTYvg/0?wx_fmt=jpeg,https://ask.dxy.com/ama/index?um_chnnl=dy#/activity-share?activity_id=331,是,1,否,,,100001,4444,7966,0,0
2022-09-18,减肥药奥利司他到底有没有用？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657791233&idx=2&sn=2c730c88f8c0f2377d88eb10052f92cb&chksm=490ea96f7e792079ae251e5098f1643c0a335f854103e0114f2c97d31208994592575a29599f&scene=27#wechat_redirect,上丁香医生App查健康百科，健康问题，一查就懂。,健康百科,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd4q47l9HZnTv0VA2Jib173NiaCSiaToTyqQAKSwwn5GibQlfHZQ85CKicMjGn5dVbGniaK2llAK3HqlZFCA/0?wx_fmt=jpeg,,是,2,否,,,100001,73,152,0,0
2022-09-18,私密处长了这种小水泡，发现时建议尽快就诊,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657791233&idx=3&sn=250dce35b21cd2ab3f5804f4f5261627&chksm=490ea96f7e792079aceb7f6bac025d396792be54f60ce55dc77ab6c173d6d2a1788c72530423&scene=27#wechat_redirect,具有一定的迷惑性与传染性。,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd5xqrx2OaDjIsXahicIHqbH24QtgHvtg1ZSF426xGqeZMeKG270FO3BVAbsFohS1bicr8eiaNX2czmKg/0?wx_fmt=jpeg,,否,3,否,,,93022,18,71,0,0
2022-09-18,血泪教训：千万不要随便剪手上的小凸起！,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657791233&idx=4&sn=52daf64fec9c4a8323e8aa6669480b9f&chksm=490ea96f7e7920798ecaec506aa0d545a8c3555349af4e3b71412345203444102918807a763e&scene=27#wechat_redirect,上丁香医生App参与热门话题讨论，与医生互动，看医生解答。,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd4q47l9HZnTv0VA2Jib173Nia9nic5LCibAp2mkBeMSL56qmp4y5Jbqj1ToeLmVErRbEZMYlnNpQxklVw/0?wx_fmt=jpeg,,否,4,否,,,66218,37,123,0,0
2022-09-18,一瓶饮料能有多少糖？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657791233&idx=5&sn=896cba340d26f0d3d70f4d8483b63c26&chksm=490ea96f7e792079a6ae01defee163701f23c635744912e51dc601c59dfca59f49ebead5aa73&scene=27#wechat_redirect,每天一句大实话。,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd4ntDdu9oMLcRNzrjzTRx4icUzmI0hfUbpiaVMB8rPk1EqGtXa9IZk1QtLjBaGMs3We9iavicEDAdmQLQ/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=wxdbtp#/activity-share?activity_id=207,否,5,否,,,41828,28,89,0,0
2022-09-18,为什么失恋这么痛苦？因为真的很像戒毒,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657791233&idx=1&sn=5e087bd8880f97774cde821cdba43b1a&chksm=490ea96f7e7920798840994c5dc330818ca436dc911f3f72e832c73e9d388a31ff77e4f2d22e&scene=27#wechat_redirect,你见过爱情疯子么？他们失恋的时候会更疯。,塔盖,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd7CXpab1rYG7Au6nkdTMsFYDtQk7PIpA99jgTWS4diaedQt8UqWiaHLVCkcP0SOo9mGjhlXnPAT4vZg/0?wx_fmt=jpeg,https://ask.dxy.com/index?um_chnnl=wxdbtp#/activity-share?activity_id=207,是,1,否,,,100001,1189,3252,0,0
2022-09-17,发现甲状腺结节后，记得要做这3项检查,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657791222&idx=2&sn=8979303d8264e8e95bb90d482b400a46&chksm=490ea8987e79218e9688ea2fc872ffd09de2f97978a8d113fae1cf6caed82fc260e42b118fd8&scene=27#wechat_redirect,上丁香医生App查健康百科，健康问题，一查就懂。,健康百科,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd4q47l9HZnTv0VA2Jib173NiaCSiaToTyqQAKSwwn5GibQlfHZQ85CKicMjGn5dVbGniaK2llAK3HqlZFCA/0?wx_fmt=jpeg,,是,2,否,,,100001,180,271,0,0
2022-09-17,有奖调研，孩子眼镜一戴上，就真的摘不下来了吗？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657791222&idx=3&sn=07a0d61b05c4eadf943053c0ed0d8920&chksm=490ea8987e79218eea99dcefe53ce1db4eb69694b6451d85759be304a330b8fd9460a3872e48&scene=27#wechat_redirect,有奖调研，欢迎参与,丁香医生,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd5xqrx2OaDjIsXahicIHqbH2jMGFibibr9qibbOicH9ZYTcCqxnE2IuQkPBv4iahfXb0qbPJhyAu0oZZvLQ/0?wx_fmt=jpeg,https://survey.dxy.cn/113778,否,3,否,,,14524,8,28,0,0
2022-09-17,刚出生的娃，指甲已经这么长了？,http://mp.weixin.qq.com/s?__biz=MjA1ODMxMDQwMQ==&mid=2657791222&idx=4&sn=70ca873412274af81ed6e9b9ab96530b&chksm=490ea8987e79218e1e3150674265df741ce0a2db82c600faefe7d4aedcd44bbb6687c7ded500&scene=27#wechat_redirect,上丁香医生App参与热门话题讨论，与医生互动，看医生解答。,,https://mmbiz.qpic.cn/sz_mmbiz_jpg/Pvr3FasqXd5xqrx2OaDjIsXahicIHqbH23XXOib6bDanic005icsNibov06wFlO42FBkznh7wy18QQNicZK6r3nGqKEg/0?wx_fmt=jpeg,,否,4,否,,,26981,14,65,0,0
